eventIndex,eventId,title,chronology,eventLevel,sourceFamily,folder,slot,role,suggestedFilename,relationType,confidence,imageTitle,assetPageUrl,assetFileUrl,previewUrl,sourceDomain,author,license,licenseUrl,requiredAttribution,historicalVerificationUrl,historicalReason,downloadStatus,reviewerNotes,preferredVerificationDomains,gateStatus,gateSeverity,gateCategory,gateProblem,gateRequiredAction,manualApprovalAllowed,packageReviewRequired
249,viet-nam-thoan-thuan-bien-gioi-lao-cam-pu-chia,"Việt Nam đạt được nhiều thoả thuận trong phát triển đường biên giới hoà bình, hữu nghị với Lào và Cam-pu-chia",Trong thời kì Đổi mới,atomic,post_1975,by_event/viet-nam-thoan-thuan-bien-gioi-lao-cam-pu-chia,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,"Biên giới Việt Nam–Lào và quá trình phân giới, cắm mốc",https://en.wikipedia.org/wiki/Laos%E2%80%93Vietnam_border,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Laos%E2%80%93Vietnam_border,"Nguồn trực tiếp về đường biên giới Việt Nam–Lào; ưu tiên ảnh cột mốc, lễ ký hoặc hoạt động hoàn thành tăng dày/tôn tạo mốc có chú thích rõ.",awaiting_manual_download_scoped,SCOPE GATE: this is a composite event; each image must be captioned as covering only the specific branch it actually depicts.,chinhphu.vn|dangcongsan.vn|tulieuvankien.dangcongsan.vn|quochoi.vn|mofa.gov.vn|vietnamplus.vn|nhandan.vn|un.org|unphoto.un.org,awaiting_manual_download_scoped,P1,composite_scope,"Event là một tiến trình dài với cả Lào và Campuchia, không phải một lễ ký duy nhất. Không dùng ảnh cột mốc của một nước để chú thích như bằng chứng cho toàn bộ tiến trình với cả hai nước.",Không dùng một ảnh để đại diện toàn event; tách scope caption hoặc bổ sung nhiều ảnh/tư liệu theo từng nhánh.,True,True
249,viet-nam-thoan-thuan-bien-gioi-lao-cam-pu-chia,"Việt Nam đạt được nhiều thoả thuận trong phát triển đường biên giới hoà bình, hữu nghị với Lào và Cam-pu-chia",Trong thời kì Đổi mới,atomic,post_1975,by_event/viet-nam-thoan-thuan-bien-gioi-lao-cam-pu-chia,2,gallery,image_02.<đúng-đuôi-file>,direct,high,Biên giới Việt Nam–Campuchia và tiến trình phân giới,https://en.wikipedia.org/wiki/Cambodia%E2%80%93Vietnam_border,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Cambodia%E2%80%93Vietnam_border,"Nguồn trực tiếp về biên giới Việt Nam–Campuchia; ưu tiên bản đồ, cột mốc hoặc lễ ký văn kiện đúng tiến trình xây dựng biên giới hòa bình, hữu nghị.",awaiting_manual_download_scoped,SCOPE GATE: this is a composite event; each image must be captioned as covering only the specific branch it actually depicts.,chinhphu.vn|dangcongsan.vn|tulieuvankien.dangcongsan.vn|quochoi.vn|mofa.gov.vn|vietnamplus.vn|nhandan.vn|un.org|unphoto.un.org,awaiting_manual_download_scoped,P1,composite_scope,"Event là một tiến trình dài với cả Lào và Campuchia, không phải một lễ ký duy nhất. Không dùng ảnh cột mốc của một nước để chú thích như bằng chứng cho toàn bộ tiến trình với cả hai nước.",Không dùng một ảnh để đại diện toàn event; tách scope caption hoặc bổ sung nhiều ảnh/tư liệu theo từng nhánh.,True,True
250,viet-nam-to-chuc-hoi-nghi-quoc-te-asean-asem-apec,"Việt Nam tổ chức thành công nhiều hội nghị quốc tế quan trọng thuộc ASEAN, ASEM và APEC",Trong thời kì Đổi mới (từ 1986 đến nay),atomic,diplomacy,by_event/viet-nam-to-chuc-hoi-nghi-quoc-te-asean-asem-apec,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,APEC Việt Nam 2017 tại Đà Nẵng,https://en.wikipedia.org/wiki/APEC_Vietnam_2017,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/APEC_Vietnam_2017,"Nguồn trực tiếp về năm APEC 2017 do Việt Nam đăng cai, có ảnh đại biểu và bối cảnh Hội nghị các Nhà lãnh đạo Kinh tế APEC; ưu tiên ảnh nhóm lãnh đạo, địa điểm hoặc phiên họp có chú thích đúng.",awaiting_manual_download_scoped,SCOPE GATE: this is a composite event; each image must be captioned as covering only the specific branch it actually depicts.,mofa.gov.vn|chinhphu.vn|vietnamplus.vn|nhandan.vn|un.org|asean.org|apec.org|europa.eu,awaiting_manual_download_scoped,P1,composite_scope,"Event tổng hợp nhiều hội nghị thuộc ba cơ chế khác nhau (ASEAN, ASEM, APEC) trong cả thời kì Đổi mới. Hai candidate chỉ đại diện cho APEC và ASEM; không dùng một ảnh để chú thích như bằng chứng cho toàn bộ chuỗi hội nghị.",Không dùng một ảnh để đại diện toàn event; tách scope caption hoặc bổ sung nhiều ảnh/tư liệu theo từng nhánh.,True,True
250,viet-nam-to-chuc-hoi-nghi-quoc-te-asean-asem-apec,"Việt Nam tổ chức thành công nhiều hội nghị quốc tế quan trọng thuộc ASEAN, ASEM và APEC",Trong thời kì Đổi mới (từ 1986 đến nay),atomic,diplomacy,by_event/viet-nam-to-chuc-hoi-nghi-quoc-te-asean-asem-apec,2,gallery,image_02.<đúng-đuôi-file>,direct,high,ASEM và Hội nghị cấp cao ASEM 5 tại Hà Nội năm 2004,https://en.wikipedia.org/wiki/Asia%E2%80%93Europe_Meeting,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Asia%E2%80%93Europe_Meeting,"Nguồn trực tiếp về ASEM và liệt kê ASEM 5 diễn ra tại Hà Nội ngày 8–9/10/2004; chỉ chọn ảnh hội nghị/đoàn đại biểu được chú thích đúng ASEM 5, không dùng logo chung nếu không có bối cảnh.",awaiting_manual_download_scoped,SCOPE GATE: this is a composite event; each image must be captioned as covering only the specific branch it actually depicts.,mofa.gov.vn|chinhphu.vn|vietnamplus.vn|nhandan.vn|un.org|asean.org|apec.org|europa.eu,awaiting_manual_download_scoped,P1,composite_scope,"Event tổng hợp nhiều hội nghị thuộc ba cơ chế khác nhau (ASEAN, ASEM, APEC) trong cả thời kì Đổi mới. Hai candidate chỉ đại diện cho APEC và ASEM; không dùng một ảnh để chú thích như bằng chứng cho toàn bộ chuỗi hội nghị.",Không dùng một ảnh để đại diện toàn event; tách scope caption hoặc bổ sung nhiều ảnh/tư liệu theo từng nhánh.,True,True
251,viet-nam-uy-vien-khong-thuong-truc-hoi-dong-bao-an-lhq,Việt Nam được bầu vào vị trí Uỷ viên không thường trực Hội đồng Bảo an Liên hợp quốc,Nhiệm kì 2008 – 2009 và 2020 - 2021,atomic,diplomacy,by_event/viet-nam-uy-vien-khong-thuong-truc-hoi-dong-bao-an-lhq,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,Bầu cử Hội đồng Bảo an Liên hợp quốc năm 2007,https://en.wikipedia.org/wiki/2007_United_Nations_Security_Council_election,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/2007_United_Nations_Security_Council_election,"Nguồn trực tiếp về cuộc bầu cử ngày 16/10/2007 đưa Việt Nam lần đầu vào Hội đồng Bảo an nhiệm kì 2008–2009; ưu tiên bản đồ thành viên, ảnh Đại hội đồng hoặc đoàn Việt Nam đúng sự kiện.",awaiting_manual_download,,mofa.gov.vn|chinhphu.vn|vietnamplus.vn|nhandan.vn|un.org|asean.org|apec.org|europa.eu,,,,,,True,False
251,viet-nam-uy-vien-khong-thuong-truc-hoi-dong-bao-an-lhq,Việt Nam được bầu vào vị trí Uỷ viên không thường trực Hội đồng Bảo an Liên hợp quốc,Nhiệm kì 2008 – 2009 và 2020 - 2021,atomic,diplomacy,by_event/viet-nam-uy-vien-khong-thuong-truc-hoi-dong-bao-an-lhq,2,gallery,image_02.<đúng-đuôi-file>,direct,high,Bầu cử Hội đồng Bảo an Liên hợp quốc năm 2019,https://en.wikipedia.org/wiki/2019_United_Nations_Security_Council_election,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/2019_United_Nations_Security_Council_election,"Nguồn trực tiếp về cuộc bầu cử ngày 7/6/2019 cho nhiệm kì 2020–2021; ưu tiên ảnh bỏ phiếu, công bố kết quả hoặc đoàn Việt Nam tại Liên hợp quốc.",awaiting_manual_download,,mofa.gov.vn|chinhphu.vn|vietnamplus.vn|nhandan.vn|un.org|asean.org|apec.org|europa.eu,,,,,,True,False
252,vndcch-can-bang-quan-he-voi-lien-xo-trung-quoc-va-van-dong-vien-tro,"Việt Nam Dân chủ Cộng hoà cân bằng quan hệ với Liên Xô, Trung Quốc và vận động viện trợ",Trong kháng chiến chống Mỹ (1954-1975),atomic,diplomacy,by_event/vndcch-can-bang-quan-he-voi-lien-xo-trung-quoc-va-van-dong-vien-tro,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,Quan hệ Liên Xô–Việt Nam và viện trợ cho Bắc Việt Nam,https://en.wikipedia.org/wiki/Russia%E2%80%93Vietnam_relations,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Russia%E2%80%93Vietnam_relations,"Nguồn trực tiếp về quan hệ với Liên Xô, viện trợ quân sự và việc Hà Nội tìm cách cân bằng quan hệ giữa Liên Xô và Trung Quốc trong thời kì chia rẽ Xô–Trung; ưu tiên ảnh lãnh đạo, chuyên gia hoặc khí tài có chú thích đúng giai đoạn.",awaiting_manual_download_scoped,SCOPE GATE: this is a composite event; each image must be captioned as covering only the specific branch it actually depicts.,mofa.gov.vn|chinhphu.vn|vietnamplus.vn|nhandan.vn|un.org|asean.org|apec.org|europa.eu,awaiting_manual_download_scoped,P1,composite_scope,"Đây là chiến lược ngoại giao dài hạn trong bối cảnh chia rẽ Xô–Trung. Chỉ chọn ảnh có chú thích về đúng cuộc gặp, đoàn viện trợ hoặc sự kiện ngoại giao; không dùng ảnh quan hệ Nga–Việt hay Trung–Việt hiện đại.",Không dùng một ảnh để đại diện toàn event; tách scope caption hoặc bổ sung nhiều ảnh/tư liệu theo từng nhánh.,True,True
252,vndcch-can-bang-quan-he-voi-lien-xo-trung-quoc-va-van-dong-vien-tro,"Việt Nam Dân chủ Cộng hoà cân bằng quan hệ với Liên Xô, Trung Quốc và vận động viện trợ",Trong kháng chiến chống Mỹ (1954-1975),atomic,diplomacy,by_event/vndcch-can-bang-quan-he-voi-lien-xo-trung-quoc-va-van-dong-vien-tro,2,gallery,image_02.<đúng-đuôi-file>,direct,high,Quan hệ Trung Quốc–Việt Nam và viện trợ cho Việt Nam Dân chủ Cộng hòa,https://en.wikipedia.org/wiki/China%E2%80%93Vietnam_relations,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/China%E2%80%93Vietnam_relations,"Nguồn trực tiếp về Trung Quốc công nhận Việt Nam Dân chủ Cộng hòa năm 1950 và cung cấp viện trợ lớn; ưu tiên ảnh lãnh đạo, đoàn viện trợ, chuyên gia hoặc tuyến hậu cần đúng thời kì 1954–1975.",awaiting_manual_download_scoped,SCOPE GATE: this is a composite event; each image must be captioned as covering only the specific branch it actually depicts.,mofa.gov.vn|chinhphu.vn|vietnamplus.vn|nhandan.vn|un.org|asean.org|apec.org|europa.eu,awaiting_manual_download_scoped,P1,composite_scope,"Đây là chiến lược ngoại giao dài hạn trong bối cảnh chia rẽ Xô–Trung. Chỉ chọn ảnh có chú thích về đúng cuộc gặp, đoàn viện trợ hoặc sự kiện ngoại giao; không dùng ảnh quan hệ Nga–Việt hay Trung–Việt hiện đại.",Không dùng một ảnh để đại diện toàn event; tách scope caption hoặc bổ sung nhiều ảnh/tư liệu theo từng nhánh.,True,True
253,vndcch-dau-tranh-doi-thi-hanh-hiep-dinh-gio-ne-vo,Việt Nam Dân chủ Cộng hoà đấu tranh đòi thi hành Hiệp định Giơ-ne-vơ,Trong kháng chiến chống Mỹ (1954-1975),atomic,war_1945_1975,by_event/vndcch-dau-tranh-doi-thi-hanh-hiep-dinh-gio-ne-vo,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,Hội nghị Giơ-ne-vơ năm 1954 về Đông Dương,https://en.wikipedia.org/wiki/1954_Geneva_Conference,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/1954_Geneva_Conference,"Nguồn trực tiếp về các điều khoản đình chiến, tổng tuyển cử thống nhất và bối cảnh tranh đấu quanh việc thi hành Hiệp định; ưu tiên ảnh hội nghị, văn kiện hoặc phái đoàn Việt Nam Dân chủ Cộng hòa.",awaiting_manual_download_scoped,SCOPE GATE: this is a composite event; each image must be captioned as covering only the specific branch it actually depicts.,btlsqsvn.org.vn|qdnd.vn|nhandan.vn|vietnamplus.vn|hochiminh.vn|baotanglichsu.vn|luutru.gov.vn|loc.gov|archives.gov,awaiting_manual_download_scoped,P1,composite_scope,"Event nói về quá trình Việt Nam Dân chủ Cộng hòa đấu tranh đòi thi hành Hiệp định sau 1954, không chỉ riêng Hội nghị Giơ-ne-vơ. Ảnh hội nghị 1954 chỉ là bối cảnh; cần ưu tiên tư liệu về kiến nghị, tuyên bố, ICC/ICSC hoặc vận động ngoại giao sau hiệp định.",Không dùng một ảnh để đại diện toàn event; tách scope caption hoặc bổ sung nhiều ảnh/tư liệu theo từng nhánh.,True,True
253,vndcch-dau-tranh-doi-thi-hanh-hiep-dinh-gio-ne-vo,Việt Nam Dân chủ Cộng hoà đấu tranh đòi thi hành Hiệp định Giơ-ne-vơ,Trong kháng chiến chống Mỹ (1954-1975),atomic,war_1945_1975,by_event/vndcch-dau-tranh-doi-thi-hanh-hiep-dinh-gio-ne-vo,2,gallery,image_02.<đúng-đuôi-file>,direct,high,Ủy ban Quốc tế Kiểm soát và Giám sát việc thi hành Hiệp định Giơ-ne-vơ,https://en.wikipedia.org/wiki/International_Control_Commission,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/International_Control_Commission,"Nguồn trực tiếp về cơ chế giám sát thi hành Hiệp định Giơ-ne-vơ tại Việt Nam từ 1954; ưu tiên ảnh phái đoàn ICC/ICSC, phương tiện giám sát hoặc trụ sở được chú thích rõ.",awaiting_manual_download_scoped,SCOPE GATE: this is a composite event; each image must be captioned as covering only the specific branch it actually depicts.,btlsqsvn.org.vn|qdnd.vn|nhandan.vn|vietnamplus.vn|hochiminh.vn|baotanglichsu.vn|luutru.gov.vn|loc.gov|archives.gov,awaiting_manual_download_scoped,P1,composite_scope,"Event nói về quá trình Việt Nam Dân chủ Cộng hòa đấu tranh đòi thi hành Hiệp định sau 1954, không chỉ riêng Hội nghị Giơ-ne-vơ. Ảnh hội nghị 1954 chỉ là bối cảnh; cần ưu tiên tư liệu về kiến nghị, tuyên bố, ICC/ICSC hoặc vận động ngoại giao sau hiệp định.",Không dùng một ảnh để đại diện toàn event; tách scope caption hoặc bổ sung nhiều ảnh/tư liệu theo từng nhánh.,True,True
254,vndcch-gap-go-dang-cong-san-phap-va-cac-to-chuc-quoc-te,Chính phủ Việt Nam Dân chủ Cộng hoà gặp gỡ đại diện Đảng Cộng sản Pháp và nhiều tổ chức quốc tế,Sau năm 1950,atomic,war_1945_1975,by_event/vndcch-gap-go-dang-cong-san-phap-va-cac-to-chuc-quoc-te,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,Hội nghị quốc tế các đảng cộng sản và công nhân năm 1957,https://en.wikipedia.org/wiki/1957_International_Meeting_of_Communist_and_Workers_Parties,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/1957_International_Meeting_of_Communist_and_Workers_Parties,Nguồn ghi đoàn Đảng Lao động Việt Nam do Hồ Chí Minh dẫn đầu và đoàn Đảng Cộng sản Pháp do Maurice Thorez dẫn đầu cùng tham dự; ưu tiên ảnh toàn thể hoặc các đoàn được chú thích đúng hội nghị.,blocked_needs_direct_source,BLOCKED: no sufficiently direct image source was found. Current links are research leads only.,btlsqsvn.org.vn|qdnd.vn|nhandan.vn|vietnamplus.vn|hochiminh.vn|baotanglichsu.vn|luutru.gov.vn|loc.gov|archives.gov,blocked_needs_direct_source,P1,missing_direct_source,Chưa tìm được nguồn ảnh trực tiếp đủ chắc của đúng một cuộc gặp giữa Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Đảng Cộng sản Pháp và các tổ chức quốc tế. Candidate hội nghị 1957 là gần nhất vì có cả đoàn Việt Nam và đoàn PCF; không dùng logo PCF hoặc ảnh hội nghị chung nếu không thấy đoàn Việt Nam.,Giữ event ở trạng thái blocked cho đến khi tìm được tư liệu trực tiếp hoặc chấp nhận rõ đây chỉ là contextual.,False,True
254,vndcch-gap-go-dang-cong-san-phap-va-cac-to-chuc-quoc-te,Chính phủ Việt Nam Dân chủ Cộng hoà gặp gỡ đại diện Đảng Cộng sản Pháp và nhiều tổ chức quốc tế,Sau năm 1950,atomic,war_1945_1975,by_event/vndcch-gap-go-dang-cong-san-phap-va-cac-to-chuc-quoc-te,2,gallery,image_02.<đúng-đuôi-file>,strong_contextual,medium,Đảng Cộng sản Pháp và các liên hệ quốc tế với phong trào Việt Nam,https://en.wikipedia.org/wiki/French_Communist_Party,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/French_Communist_Party,"Nguồn bối cảnh về Đảng Cộng sản Pháp, trong đó Hồ Chí Minh là một trong các nhân vật sáng lập; chỉ dùng ảnh khi chú thích xác nhận đúng cuộc gặp/đoàn đại biểu liên quan Việt Nam sau 1950, không dùng logo đảng chung chung.",blocked_needs_direct_source,BLOCKED: no sufficiently direct image source was found. Current links are research leads only.,btlsqsvn.org.vn|qdnd.vn|nhandan.vn|vietnamplus.vn|hochiminh.vn|baotanglichsu.vn|luutru.gov.vn|loc.gov|archives.gov,blocked_needs_direct_source,P1,missing_direct_source,Chưa tìm được nguồn ảnh trực tiếp đủ chắc của đúng một cuộc gặp giữa Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Đảng Cộng sản Pháp và các tổ chức quốc tế. Candidate hội nghị 1957 là gần nhất vì có cả đoàn Việt Nam và đoàn PCF; không dùng logo PCF hoặc ảnh hội nghị chung nếu không thấy đoàn Việt Nam.,Giữ event ở trạng thái blocked cho đến khi tìm được tư liệu trực tiếp hoặc chấp nhận rõ đây chỉ là contextual.,False,True
255,vndcch-thiet-lap-quan-he-ngoai-giao-voi-lao-campuchia-va-ung-ho-phong-trao-giai-phong-dan-toc,"Việt Nam Dân chủ Cộng hoà thiết lập quan hệ ngoại giao với Lào, Campuchia và ủng hộ phong trào giải phóng dân tộc",Trong kháng chiến chống Mỹ (1954-1975),atomic,diplomacy,by_event/vndcch-thiet-lap-quan-he-ngoai-giao-voi-lao-campuchia-va-ung-ho-phong-trao-giai-phong-dan-toc,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,Quan hệ Lào–Việt Nam trong giai đoạn cách mạng,https://en.wikipedia.org/wiki/Laos%E2%80%93Vietnam_relations,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Laos%E2%80%93Vietnam_relations,"Nguồn trực tiếp về quan hệ cách mạng giữa Việt Nam và Lào, gồm hợp tác với Pathet Lào; ưu tiên ảnh lãnh đạo, đơn vị liên minh hoặc văn kiện có chú thích đúng giai đoạn trước 1975.",awaiting_manual_download_scoped,SCOPE GATE: this is a composite event; each image must be captioned as covering only the specific branch it actually depicts.,mofa.gov.vn|chinhphu.vn|vietnamplus.vn|nhandan.vn|un.org|asean.org|apec.org|europa.eu,awaiting_manual_download_scoped,P1,composite_scope,"Event gộp ba nội dung: thiết lập quan hệ ngoại giao với Lào, Campuchia và ủng hộ phong trào giải phóng dân tộc. Không dùng ảnh quan hệ ba nước sau 1975 để thay cho bằng chứng thời Việt Nam Dân chủ Cộng hòa.",Không dùng một ảnh để đại diện toàn event; tách scope caption hoặc bổ sung nhiều ảnh/tư liệu theo từng nhánh.,True,True
